epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,25.7763,0.55384,7.82038,1.17474,0.0043,1,0.30796,0.20767,0.51822,3.97007,1.16571,0.000414013,0.000414013,0.000414013
2,47.8992,0.5556,6.02429,1.123,0.00307,0.75455,0.03477,0.00694,0.51461,4.58118,1.3841,0.000822456,0.000822456,0.000822456
3,70.0066,0.58624,4.74109,1.16322,0.00459,1,0.13456,0.09662,0.78807,3.56823,1.52058,0.00122265,0.00122265,0.00122265
4,91.8862,0.59002,3.3215,1.17043,0.00543,1,0.01053,0.00428,0.91683,4.41596,1.50984,0.00121287,0.00121287,0.00121287
5,114.402,0.59938,2.9116,1.16624,0.00699,1,0.12965,0.07175,0.41301,3.84153,1.22692,0.0012005,0.0012005,0.0012005
6,137.466,0.58148,1.79815,1.1641,0.03709,0.93333,0.0415,0.0144,0.61241,5.65105,1.23074,0.00118812,0.00118812,0.00118812
7,161.353,0.52183,1.53833,1.10902,0.22147,0.40065,0.21367,0.14868,1.16992,4.61447,2.41599,0.00117575,0.00117575,0.00117575
8,190.058,0.50829,1.35186,1.10085,0,0,0,0,0.62576,5.21494,1.2051,0.00116337,0.00116337,0.00116337
9,217.492,0.49594,1.3537,1.05563,0.33333,0.01587,0.1746,0.15714,0.69882,5.96221,1.21645,0.001151,0.001151,0.001151
10,244.914,0.45585,0.83006,1.06869,0,0,0,0,0.72314,5.64769,1.24259,0.00113863,0.00113863,0.00113863
11,273.651,0.45285,0.84337,1.01838,0,0,0,0,0.69728,5.93758,1.33586,0.00112625,0.00112625,0.00112625
12,301.29,0.46518,0.8883,1.0371,0,0,0,0,0.56231,5.72384,1.08313,0.00111388,0.00111388,0.00111388
13,323.965,0.43366,0.64594,1.05982,0,0,0,0,0.37304,5.06847,0.86476,0.0011015,0.0011015,0.0011015
14,346.275,0.41179,0.58455,1.01496,0,0,0,0,0.6702,6.48544,1.26018,0.00108913,0.00108913,0.00108913
15,368.807,0.43017,0.56678,1.00683,0,0,0,0,0.74362,6.26009,1.5327,0.00107675,0.00107675,0.00107675
16,391.478,0.41806,0.54625,1.00085,0,0,0,0,0.63618,6.01191,1.3198,0.00106437,0.00106437,0.00106437
17,413.909,0.38046,0.48729,0.98561,0,0,0,0,0.64202,6.14041,1.34653,0.001052,0.001052,0.001052
18,436.326,0.35597,0.54715,0.97109,0,0,0,0,0.48829,5.51517,1.02344,0.00103962,0.00103962,0.00103962
19,459.032,0.36617,0.45673,0.98577,0,0,0,0,0.56546,6.65483,1.04851,0.00102725,0.00102725,0.00102725
20,481.752,0.35969,0.44588,0.98865,0,0,0,0,0.44443,6.6607,0.91963,0.00101488,0.00101488,0.00101488
21,506.961,0.37247,0.42296,1.02119,0,0,0,0,0.53627,6.42319,0.99336,0.0010025,0.0010025,0.0010025
22,533.877,0.34527,0.40321,0.96392,0,0,0,0,0.5493,7.17204,1.04432,0.000990125,0.000990125,0.000990125
23,561.514,0.33095,0.38268,0.97279,0,0,0,0,0.54104,6.95974,1.08093,0.00097775,0.00097775,0.00097775
24,590.403,0.33656,0.40784,0.95558,0,0,0,0,0.40427,6.86032,0.86871,0.000965375,0.000965375,0.000965375
25,618.73,0.33558,0.35453,0.97481,0,0,0,0,0.44942,6.81875,0.89199,0.000953,0.000953,0.000953
26,644.998,0.31185,0.41375,0.94705,0,0,0,0,0.56031,6.80288,1.07301,0.000940625,0.000940625,0.000940625
27,670.687,0.3276,0.39187,0.96614,0,0,0,0,0.42469,6.76887,0.86265,0.00092825,0.00092825,0.00092825
28,698.114,0.33748,0.36391,0.96855,0,0,0,0,0.45474,6.94528,0.83629,0.000915875,0.000915875,0.000915875
29,724.649,0.31281,0.35105,0.95077,0,0,0,0,0.5305,8.20268,1.00658,0.0009035,0.0009035,0.0009035
30,750.884,0.28964,0.32544,0.95464,0,0,0,0,0.58731,8.04845,1.14411,0.000891125,0.000891125,0.000891125
